words,sentiment_coeff
signature,70.21438309978234
championship,60.08259499714417
passenger,-61.79036351561457
risk,58.0377172262408
connect,69.2159625331283
lgbtq,60.68128575038816
boat,63.87641446020288
abolish,-51.059455377715416
golden,67.50891334258479
roundup,-53.66574207498055
item,-58.11974476344864
crown_winner,47.50674484250486
familja_kelmendi,-64.23113586210054
combine,50.950061023178726
bestie,55.52934019234671
chaos,-60.155719578492004
collection,-64.27723907593531
gym,-69.78959734558589
proper,67.68733943038637
jamala,-53.59389823753069
unit,62.1096765511421
process,63.74112084637288
damage,-56.06050817704027
albert_dock,-57.81036625078403
pts_pts,55.538035627665785
turquiosecarpet,-57.13733444327022
thearcher,51.697025645626276
rating,-66.40843151643487
tier,-60.71678426964509
diverse,-58.7296318526227
mothersday_eurovisionrtve,-69.91392728724287
eurostreet,-53.53310486757401
kalush,-55.11682225458256
bingo_card,-52.041454894203675
exclude,-58.481711110782804
swing,-54.03783262082938
failure,-56.6464167011505
regular,-68.3700250951743
proof,40.25321092876564
bless,-64.96700600962613
people_champion,50.65712885788771
graham,61.19424241594504
fun_fact,-56.74527507134148
rehearse_today,-55.16506331032444
originally,-64.0489117056824
miamigp,-68.9893323264754
singing_competition,66.87857478458166
knowledge,-61.31862037969041
exception,-54.801107150920274
sum,51.06024070508845
soundtrack,53.67181941078153
address,-54.569269685441036
african,62.64263104476534
finger,59.21331496084331
sooo,-53.113807130874854
historic,57.036035874100065
mothersday_rrvsrcb,-63.528817185757205
martin_sterdahl,52.7831762090139
apologize,-52.30453775527854
universe,53.86859927050061
tom,61.633805856407854
nba,-60.038040918761816
southport,61.94230526279482
beach,64.88093980801554
correct,-58.57612152614615
new_single,-59.655455118116016
pov,-51.38434988393238
contribution,-58.251092654295874
democratic,64.52264090949227
sponsor,62.85849721141965
shoulder,63.61233384126111
outfits,-54.95973083602588
president,-60.84010082683108
serbian,56.703943106719024
devil,65.30952766713533
nonstop,-55.43822119743973
threat,62.42303562783031
announcer,56.521898989482146
donate,68.76242396823883
coz,-58.893534654696744
unreal,-50.338829381115595
particularly,-61.45224026311672
glam,-62.60312237679812
invent,69.45791181980611
stream_spotify,-55.02500055991377
loss,-63.531996928553454
icymi,-44.94012037756897
alika_bridge,-52.92152470068843
chocolate,51.767468907805274
bag,66.87419081755499
control,68.19288446166435
spotify_viral,-52.01059361111663
mode,63.280299219659355
happy_birthday,-54.16701394111613
final_saturday,57.43046588065294
metgala,-55.83457419207488
baftatvaward,-49.11025952052852
exact,58.22588020706568
slovenian,-61.489753995064135
pant,-58.75443655769166
think_agree,-53.97809527083273
una,-64.00834265419648
sunday_th,59.67228604947326
ep,-65.74936104936045
social,-57.73827365922876
wales,-67.34804366064591
intro,-55.281492310227534
h,-61.44609862981998
difficult,-63.11673840579328
university,67.36736844469513
reduce,58.799292096237565
karnatakaelectionresults,55.729632524623405
live_podcast,-64.04692885882588
rewatche,54.852525187727785
solve_problem,54.37844072220541
aus,56.045728140458564
reflection,-64.16993027254851
sf_np,-65.52593697729588
remove_jury,51.26535585532253
elite,-59.00558664032406
que,52.88245735145581
window,-69.93063238663508
taekook,-61.37088477060932
ukraine_tvorchi,44.5902585494977
albina_amp,-59.29086892577218
pretty_sure,-54.75599062433106
viratkohli,-66.78564987834119
contest_twice,-46.36095180100041
recognize,65.97981091116078
asap,65.42888611671299
guardian,-56.66362024395088
blanka_poland,-44.46085280847538
thankyou,57.325161871207875
estonia_alika,49.59118171596083
preshow,-56.0334577762848
matura_maythethbewithyou,71.36101247518462
come_close,-46.63488515235148
majority,53.832103416490455
mi_se,52.97952907677493
nah,-56.39197627792311
darkblood,-66.69049498710173
attract,66.21519720734612
indian,-58.147813267753676
srhvskkr_thursdaymorning,-62.92209178873877
handle,-67.76153358063222
americans,-63.14205649158979
succeed,-63.354382152033274
bounce,-57.67900811928148
tory,59.06235080464585
proud_city,52.38555632762276
sign_language,-50.887781965544626
shiny,59.1133654914858
el,-56.24078041812385
network_sim,-70.84935691005585
ukrainian_artist,64.32543985168276
boy_george,54.62401462424001
makeup,-68.85893602513346
email,-63.34898585614016
snap,63.567657192098544
runnerup,-47.72072844170212
perform_half,47.18864297863421
mneskin,62.214942375600664
pub,-56.04139273461098
zitti_e,72.75424623968803
seven,59.444748667692046
choreo,-60.260021883754185
cash_reward,-63.27150842593898
dust,-59.90885474837529
training,-57.69804940681991
legendary,-54.115343941687364
investment,-69.332278439964
presidential_election,58.83014382068985
bbb_gamblingtwitter,71.06997248333313
arrival,-64.45873660825886
sweater,-48.96107104674409
bizarre,58.67533218205
chant,53.90215353614085
kindly,62.654379388300384
sparkle,60.89412393386167
city_council,57.76368139563737
overrate,54.208179100501475
pop_star,-52.65067453129198
occasion,-66.4654076184463
format,59.1411784064227
trendingnow,-68.80479903590845
jam,-68.74076862630871
m_dgt,-53.06714034931981
rocket,59.09289176923302
blow,-71.17730130555809
entry_zodiac,-45.72075867609701
love_dai,-74.4919067560014
courtesy,66.71133037080959
upload,56.92665798496244
individual,-68.48330313740028
shib,-79.33867681522713
unbelievable,41.8074250954126
fortnite,-57.944736019612954
point_televote,57.56708901112049
secure,-61.83562000176412
spring,-51.11335493843981
percentage,-66.99140591453514
theirs,56.80380203118722
germanys,53.087555442889865
soak,-49.433663700673165
jack,66.13022562267922
psychopath,59.88770380354557
heal,59.882435794943845
belgium_gustaph,45.17869888806646
m_duje,63.815270995565626
ogae,-63.41951640634621
greet,-58.4586160313142
relive,-55.404997357030624
amazing_voice,-56.183342321672804
m_burn,-71.90930112506923
development,-74.61497991986671
dey,-66.8730118767414
joker_slovenia,-50.956725128274456
outcome,65.78068263102075
anticipate,-51.415446535714686
tonight_pm,57.05746884674596
huge_thank,57.98229087318715
fish,-60.87177031697948
script,66.99151249808367
year_runner,57.23740641589477
special_guest,60.76337218892466
generation,-69.05383332335711
nature,-56.161994682865775
relevant,-62.027761905606575
gtgtgt,50.87583688311633
improvement,-65.36660276840705
heck,53.88556365233956
daylight_m,73.99326590265458
nervous,50.50676939536571
author,69.0902589336738
heat,-57.194417162027676
tattoo_woman,57.512837931201105
honor,66.36421006563471
d_love,-53.93743498061746
voyagerau,56.103042937248944
airdrop,-57.924807373087965
clean,-58.68965290466429
stress,-66.32096125159053
bio,66.23479718377803
unforgettable_moment,47.9463080249682
blow_away,68.60243108323989
m_soarele,73.2774554384008
conference,70.30272864110088
office,-58.79440396743976
lift,70.52792877365269
million_people,-53.74365010226809
honey,-70.2459736357676
topic,58.602811792431176
angel,66.17567310490512
late_night,58.78668709587947
al,54.85712319397428
young_people,-63.090892921210745
eurovisiongr_eurovisionrtve,58.12550283100893
lukeblack,52.53203660752839
cuz,-56.96316199725203
purchase,-62.66997652756722
awkward,-51.77983893653296
sunday_morning,-50.76538878042062
hope_proud,55.59863677692546
transform,-58.902357704252374
prevent,72.70852556051007
science,-60.62107151709753
joyous,59.50996834486342
disappointment,-51.69289361440335
repost,60.65231485340015
johnny_weir,43.88445506586248
stadium,-58.662163765698104
convince,-59.2412914830226
smoke,-53.19707912128414
turquoise,67.29667182235322
vip,69.69361862427176
deny,-65.71770947009267
theclassof,-54.450411280514565
past_year,61.10518575661215
romanian,-57.690655644957936
market_share,-55.79321131159428
shoe,59.74112742221955
recycle,60.72135900498248
ticketmaster,-54.634024527005415
popularity,62.17739114066379
semifinal_grand,51.958111957745615
boycott,-57.72695018406735
poorly,-57.682244170826664
mimicatchy,49.15475432071911
st_george,56.475879302463156
army,58.47527580368779
prep,-52.39045326528825
strictly,-53.45088065874694
democracy,-59.87682413502017
toronto,64.02102058718447
variety,74.86510219442191
m_glad,63.156231609369925
esc_escita,46.01627146131636
gin,-63.601944250044575
web,-73.87440811179329
reward,-75.3679527322458
profit,74.99926291954455
teyaandsalena,56.5237269652358
chelsea,60.14940013198566
find_link,-58.567760833791155
carpediem,54.42041056486129
bubble,-59.24437401501284
dion_cooper,-59.30164752958594
christmas,56.410241120500004
delicious,-68.42274083301913
long_live,62.58373060247289
summary,-67.51872516364121
surprise_appearance,55.63580832469837
ilkturdabitiriyoruz_mallikarjunkharge,62.76352941686588
finlandgotrobbe,-52.49619647835223
view_party,52.58156674489266
shell,59.224923949742085
funding,-74.76790063509885
meh,55.17121377626672
glasgow,-62.53893201789829
singalong,-61.86080196056925
amar_pelos,-68.05651330007183
smart,64.68709065295039
songs,-66.41227967720232
voter,-63.37540100758093
ugly,-49.306273233814544
wall,-66.77009228322576
apply,-66.0788060839379
uk_badly,-54.350696752112384
single_point,55.88648218443793
acoustic_version,58.25137360822293
historical,-50.28259359027549
france_spain,-50.2593917119186
center,-69.10692990215419
parody,-58.595406106961086
dislike,-54.857215667143834
wedding,56.7092794086731
fantaeurovision_fantaeurovision,-56.82467118852539
concern,-57.95961517561457
swe,49.91370600723047
chess,64.98512280127046
isreal,-58.62553575971961
slap,51.71530311770314
grand,-54.02540044910804
sundayvibes_sanjusamson,63.11042317861771
icelandic,-60.76008023074693
gather,-67.15633657918528
poster,-58.969182743252944
technically,67.07331117664097
nowplaye,52.503323743067476
artistic,65.98893344937328
bitter,-52.13378769487729
middle_finger,61.799513872310264
kingcharlescoronation,54.821965823027305
bracket_tournament,-60.67063923319285
unlock,75.25080892204889
confidence,-63.83779602064378
suomi,-50.359102419352595
leg,61.72294226916424
sync,-59.429317025338435
hire,-57.87458514465712
swiss,-58.64032986191158
rigged,-60.59295610708971
lobster,-68.88697753661073
skirt,66.64541312907679
duty,68.68648604487288
pressure,61.58303476702438
reckon,58.79772664030359
biased,-54.59667474800092
endless,-57.92825626445862
organisation,68.3225848580102
abbas_th,-59.011984343592374
liverpool_throw,53.629675908310006
blanka_solo,-44.93177277312893
catherine,66.33766376848972
sheer,63.23085702026883
bland,-57.25284228611344
beg,67.29023608171937
advantage,-63.96620495309102
cinema,51.95737054146457
square,63.88099588865754
poignant,-66.23752530482716
apple,-59.85544659608537
father,61.63451015214476
sunshine,-67.31341691341349
direct,61.87891317876937
feel_bit,55.10054518828455
vote_count,-63.8630119787326
flag_parade,-45.29984633065639
joe,-66.26155449889791
scienceforeveryone_behindthecurtain,64.06481171149994
m_unicorn,61.44838408115936
moederdag_ukrainewar,71.94714825381598
leadership,72.59562522171474
crossover,52.34160881905998
element,-71.87986912879664
unicorn_live,40.30705342437965
vote_poll,46.119840687184464
lover_m,76.27564600577354
festivity,51.605887094256566
maemuller_iwroteasong,-57.13905723030117
tik_tok,-50.3103323155133
giant,-60.267549647073054
rhythm,-60.93423197061279
merseyrail,-50.662493414757186
confuse,-68.97982760298277
thrill,65.48854177661039
bnb,65.44047099440938
kpop,-62.59752985190797
rehearsal_footage,-53.49830005560345
ig,68.24228394513334
m_future,-67.7777305174123
architecture,67.44611815990046
bite,-57.136563385075405
olympic,63.88548454382413
supportive,-63.29285428873059
let_talk,-55.01996184917703
mail,-53.094878740654394
label,54.681973214411194
april,61.79264990089729
cannes,-58.743630989442885
sing_live,-45.28771391788857
songwriter,-60.60308754645193
garden,52.43551894543005
mobile,-70.45239337251401
awful_song,-55.667556380249785
happiness,-58.25193290061007
fitness,-64.89107669771762
mel,-59.09879785988709
secim_rrvsrcb,59.595488074711916
peak_million,54.84043443544609
fan_react,-68.0716512540674
hate_britain,62.15595025336064
years,-58.96122681212415
melgiedroyc,-54.24757041317696
break_record,51.85748932047357
viralvideo,-63.15588380387761
semi_previewprediction,-34.34094379110395
max,-62.618065047414
billion,71.64979183269264
sake,61.232760125645456
pin,-58.30755474124561
yle,54.84092130515461
loreen_loreentattoo,-46.19028613870093
jury_member,-57.77207311480732
greece_cyprus,45.7788428574892
male,52.85720041457245
history_bbc,-57.817053814730535
deserve_place,56.78305850665626
arsbha,-60.387344459830075
particular,-59.45363949186657
single_country,51.67534208474116
england_saturday,-69.96859656925723
unitedbymusic_sonyalpha,-54.58148473817227
banner,61.70698118511245
scoring,-53.28487775174097
kincitur_kenyas,76.50305170147887
identify,-63.84701507004443
fishtanklive_gidle,-83.92475231513494
blackpink_esc,-81.91175570143275
joelembiid_amici,85.36669434228206
diem_m,-71.56155963125788
m_carpe,66.5058297803771
head_home,-59.00659572209464
transport,61.51556487117298
high_low,-28.859990142778862
esc_imrankhan,-67.8342235331906
kashmir,65.22329205451322
martin,-60.51960091315892
rammstein,-57.640525663594296
leaderboard,-53.94752277273111
crazy_bid,57.61264104026711
video_highlight,-56.1059535930763
mothersday_zetawin,70.88601728317764
phillytstheerastour,-64.10935323835862
rcb,65.58775248467205
mediocre,56.888725647922534
disgrace,-61.39766127247589
welcome_concert,-51.52042390451262
pasha_parfeni,-49.549308903161204
theory,-62.888905108957665
australia_belgium,-48.22870954756711
norwegian,51.142004610555865
triumph_twice,54.11846397033514
til,51.04559764322993
contribute,-60.319443046803805
mouth,-59.228261717908566
countries,52.46430555352006
loren,60.83384259790073
na,-65.7453370098575
root_hilda,-67.73059790899066
ceremony,53.84653898147521
guinessworldrecord,-62.440463807391154
alessandra_mele,-46.37496622085205
shite,54.96750157921403
mia,-56.97038814919011
buoni,72.56577033062521
fifth,-47.70962606879474
humanity,-57.18865407197385
betonhilda,60.72476198752069
memorable,61.57815310676252
sorry_sorry,46.977913180771836
lagos,64.31533735529791
new_friend,52.69813579922501
painting,-58.89677493785727
maker,-60.521902341022184
miracle,54.57026910624738
lazy,56.710021817358715
couple_week,-53.634319188108016
song_title,49.18588139247713
cope,-54.43229577395742
teya,-59.513445653834175
catherine_princess,61.52174910216677
ted_lasso,-59.12765933701361
port,-61.084535017017636
cover_live,-53.67325300388871
juryvision,-56.20984731868555
finland_suomi,-44.1315074174217
lordofthelost_bloodandglitter,-52.51824616049607
delay,60.64867248465652
argument,-64.56550433633055
ikea,50.36522159417897
ha,-56.17727491661648
tf,-54.742533144175994
idc,-55.54641330623894
brunette_future,-53.417471020780546
salena_hell,-52.8188477052928
juror,53.57099104103585
dull,-65.53258640194531
secim_bornpinkinsingapore,60.99701608971985
jere,58.81886232563172
mistake,54.26847698969082
kkkate,-58.88798623015572
copy_meghan,-55.62422993639007
lg,41.62163621087949
dedicate,63.26741364868299
marry,48.79420631711113
princessofwale_princesscatherine,52.43226160721432
gaza,65.84203341698085
guinnessworldrecord,67.92761468461971
rise_like,-66.8541502291548
royalfamily,-57.27613778112087
bereal,58.032155639323065
candle,60.45208270461396
june,-71.2530925159714
loving,56.18435788770204
hospitality_ticket,51.871845211490125
mental,-55.414017991126265
x_jenniexcalvinklein,-73.56755007979321
confident,-66.25231621901634
alika_estonia,47.19270119976452
m_bridge,75.17234983768343
aftermath,52.801803169301266
suppose_represent,-64.04588204889001
daddy,56.27292967899885
austrias,-59.51802969067912
insta,-48.329008545249984
karaoke,57.41663937736282
performance_tiktok,52.187726229290824
humble,-54.8245580949805
tree,-65.7634335015579
collab,-55.47947528388845
glamour,65.38744136490665
impressed,-62.439911574871495
tough,-62.54738938034711
france_italy,57.86826290441442
austria_france,-57.09357975704515
anybody,50.95208859397277
contest_history,58.36006592729407
digital,-59.953489416166654
alternative,-60.80240929800524
tele,63.98432944417297
lady_gentleman,-58.969039021532716
spiritual,63.57857827384188
extravaganza,-56.168268438388516
time_listen,-44.71220376113572
foot,-59.604777863901575
rage,-59.54882433971673
cruise,68.03828423953324
shopify,-70.54168403518588
biscuit,-60.3973055784679
em,-52.43615628090922
limited,68.35113238627862
starwarsday_dogsatpollingstation,73.05850162453874
national_lottery,-48.768466877981616
working,-61.572831004203174
opposite,63.45215468218412
exercise,-72.83204335300695
ticket_available,57.11458061221152
ongoing,-71.77508283083132
queens,53.11366748194954
screw,-55.35072180903406
duncan_laurence,62.159410521825215
qualified,51.91654843926206
thank_wonderful,-45.86299961513952
gaming,65.56664061915838
netherland,-58.953179405036494
eurovisionmania,-50.27752060462542
jenniexcalvinklein_maythethbewithyou,-54.44962836925689
croatia_let,43.94028828193004
amp_salena,-54.123446765657214
austria_teya,54.4590774629674
recommend,-58.366414101908134
dry,-57.568020949279756
il,50.40273136219628
aid,-59.3885457791643
competitor,58.75393892797359
bot,63.05554515640919
colourful,49.6510941525499
sec,-55.56735039838907
text,-53.367293545530565
split,53.797483196353326
amazingly,53.206160435087796
joyful,-63.85376733030833
livestream,53.06483427391251
songbird,54.2246744136917
mersey,-51.92011213363232
oh_yeah,44.533610846171456
defend,-55.53057839859264
belarus,58.22759109976867
apple_music,59.70405382215905
haunt,-50.16517552286131
bloody_love,-47.76008482093116
reel,66.24668656734072
worthy_winner,-51.68679621815238
anxiety,-60.20884625403629
nazi,-60.790291293762465
lady_gaga,-49.015917348700526
disgust,-57.143295930551965
zoom,56.716899612886344
gotgvol,71.50977647628375
open_act,-37.93852111373383
driver,67.23055477424137
arrangement,-53.73094601589911
eurostreet_unitedbymusic,-52.336076488646405
toy,-71.08838397636144
option,59.65955973357514
beautiful_city,-59.425587578414955
border,-58.72388718464811
talk_thing,-54.201821725892685
feat,-61.81816412048946
behaviour,-56.79410826625458
travel_liverpool,-55.06116082129951
eve,-51.80552333508635
centre_stage,54.21885901997521
stuck_head,-52.75328738783377
case_miss,-45.88921996210276
prepartie,-59.99249557121344
field,-50.90816210483457
mlb_baseball,-57.35481321408471
organiser,57.1320317785281
jump,62.34241749636978
discount,66.08009848224089
earring,-66.82614534530143
bonus,-61.757110078528314
everytime,-47.55262108980902
healthy,-61.758687600013616
gear,-58.939610139615276
cyprus_point,-38.763416266366974
pour,54.8060858118714
posterittystyle_eurovisionmission,-64.44803022951531
bandartist,-69.435013523373
eurovisioncountdown_country,62.91722269497786
lunch,-62.533053884143214
bt,70.16607620403524
norway_israel,-59.817917850918974
annoy,56.1095565430888
yesterdays,50.31105227379889
mk,-64.69686074989382
yell,-58.27958334882342
labourday,-77.66586605104106
casual,60.33183610708139
th_pm,64.53613455524385
bingo,54.87628139049801
rome,-65.66724351576148
ethnic,60.07215984511629
lesserafim,-80.60697863248153
eurovisionfinal,53.071396998682914
afternoon_preview,-57.50314797492591
wwe,-65.03438370751013
pleased,60.84744978881748
soo,63.88537339140801
combination,69.02555486635833
south,65.07607485115447
advance,53.033247442158725
sanjusamson_rocktheworldbangyedam,61.20050719609986
fri_pm,54.786538203987085
tbf,53.90139247311341
vision,63.926707156109906
feel_proud,-55.283124740783
midnight,53.53407475865716
wing,53.72576440030535
manifest,47.81593116048184
breathtaking,-52.613124541298745
donation,-76.00079557379513
norway_serbia,-47.77662018981025
bored,50.711363959336445
huge_congratulation,57.38827353162667
pet,72.31938933802844
dr,52.66944254609007
neighbour,-56.865401748188276
refreshing,-58.202100709177266
new_post,-49.10087962040822
frankiegoestohollywood,-50.24625469622243
liverpooleurovision,-51.86208881308132
mic,-56.91107853540947
duevite_marcomengoni,-43.69081801935128
don,-66.01294418339411
native,57.89418463261479
charm,70.63404857754074
duje,68.67794701810304
mainly,-67.80068663359623
liverpool_england,-61.628980206198584
debut,-60.363759634521706
pyro,57.789085759058366
perfection,59.07582431730044
novel,-62.72274425678694
norway_queen,50.19113541923135
humour,-61.42401084958191
jurys,-62.66182368682798
lgbt,51.478834658806655
thrilled,-55.39316458351183
eurovisionfrance,-57.60094191472744
remarkable,65.90927976620931
freebet,-59.7075688201997
dream_come,56.82575963267695
solo_blanka,58.80765177230605
bettingtwitter,-55.89656332542498
fall_love,-60.00259029236478
lfc,-52.35046021547685
horse,58.84403025158169
valid,-58.56618102351948
soft,-63.99328799219716
maes,-59.591453332698265
ritual,65.09627613756129
wanna_know,-44.246009659087576
management,64.75352258882042
hug,57.94523125358745
france_paris,-54.32331304431479
mary,-59.38381473125393
century,-57.01084826241756
sauna,-53.56072294860317
joint,-65.15732196389492
vinyl,-61.65826562188318
portugal_mimicat,51.504558630375996
victor_vernico,56.027313078065895
alongside,-59.64308470041459
journalist,-58.36110450149569
embarrassing,-44.01937320001183
mayday,63.07183843794643
council,-75.15863104084659
bucket_list,-64.42762616849835
geminifourth_miamigp,68.37859495121307
matt,57.127773008088916
event_happen,-51.31552705957525
waste_money,58.950728674917535
huge_success,57.84640569092233
scotland,61.06853485789139
dirty,-48.43529139041958
gossip,64.00647494461275
j,-48.296300529101856
brunette_armenia,-54.519798654012185
allentx_queencharlotte,64.11441476262287
love_swear,-61.772477109443955
entirely,57.21013279802748
dancebreak,-44.41021222878494
talente,-58.60172711979427
dinner,57.55871927026076
eurovisiongr_eurovisionfun,33.25478125825642
mother_la,-54.5011203499639
gamblingtwitter_nft,63.95059436029686
war_ukraine,63.40513802490403
freedomday_fridaymorne,-52.279881792792175
sixth,-49.22464756396497
contender,59.911032974074004
establish,-60.93160030343881
eurof,66.87946183025514
absolute_ball,59.32790425566663
soooo,-44.27095599017414
super_proud,51.96028142440036
la_grande,41.546990202037
eurovisionisrael,-62.601768869756626
decorate,-52.40252828277546
unusual,56.654186598917946
accommodation,53.62988487037754
helpukrainesong,46.30012312751878
spark,-60.18278702411719
hashemi_sarah,-51.162478705762865
versace,52.837735059175465
emoji,-51.587032995495825
kaeaerija,-54.37107565989337
m_power,65.82886535706804
ffs,54.08163063993666
slick,-59.569606339892005
accurate,-48.969060422968035
people_choice,-53.13041398559492
vatican_hour,80.72933224158268
fool,-64.32763464178505
profile,71.64665660087296
st_semifinal,-50.84193588944844
mariupol,-57.34764804845814
grace,-49.0236828150131
newsletter,-52.54669341428775
forgive,46.006067750638955
dion,-60.348777447678124
mia_amp,54.37673681947334
eurotopia,-47.3712005747955
living,53.058254440001114
convinced,56.84425936024247
necessary,-51.822516099236616
participate_confirm,-65.90097920415191
imma,-57.582285168881135
numerous,-55.11795429467129
plane,-60.72227261866888
esc_eurovisiondata,59.00612135594509
todays_rehearsal,59.30194959461883
escape,57.98215229685256
grand_finale,-53.20068366277704
eurosong,52.99738310272077
library,-61.441563118604066
insight,-55.4140772556248
lazarra_blancapaloma,-57.61168789397095
dinlin_dinlinltd,-47.93674065649697
training_program,-73.93500184166508
feast,62.31668298083593
junioreurovision,51.87078920061807
let_forget,57.52077797033059
run_order,-58.54397116803961
laughter,-64.90655653602808
temu,-65.21379302260638
vocal_performance,51.24819446171695
tomorrow_bst,-47.59176377576581
nil_point,-50.05559580830903
enjoy_event,-49.39606248661797
additional,60.31325564018874
russia_nba,-74.54679985706443
asia,55.42957046424202
bbclaurak,-55.21143664194048
bank_arena,73.26540377715834
motherhood_mothersday,-59.59954865153716
recent_year,-52.841808352988956
cornelia,43.7182253693083
fishtanklive_ufccharlotte,-57.01550428094342
fuck_jury,50.66074329589396
belarus_usa,60.76138295952582
creation,-57.057547614722864
uk_single,-50.532261113190415
intermilan,-71.08174385268339
funeral,59.54825699642073
primary_school,-62.1724500074191
saturday_pm,-62.985224785489955
eur,52.04579933669275
absolutely_fantastic,-56.27669961848484
landslide,70.82038661392951
set_land,64.14063035215791
beertogether,69.6561083914171
commit,-59.462424817172376
literal,55.739601597911715
room_book,-61.81239983304535
ticket_x,-66.63283012907387
goodluck,57.24041248861572
telly,64.9099355555436
whumun,-74.14056612874536
eurovisionwinner,48.86861132227955
m_blood,-68.77240921665566
satanic,-53.22652383091856
unicorn_m,-60.29172320363553
china,63.0150068976879
belgium_rob,-44.3530308984297
travesty,55.8870275869817
spotify_global,-45.114598189424214
speed,56.069204530479475
transfer,-65.04234121959708
rid,-63.792830894277856
thank_share,55.44066027967566
ufccharlotte,51.67122926572992
weapon,-65.08705876202487
infepoll,53.76216036053098
favor,72.92812344712667
monday_th,-66.07884878225386
rotw,-46.5049827720268
ice,52.67872156592059
final_prediction,-53.56518755491124
ufccharolette,48.71077489797575
entertain,-58.04270137655067
context,-58.647285098919056
slovenia_carpe,57.05640991199701
important_thing,-51.11645634616426
narrative,-55.68383015584482
power_m,-73.23895335057333
new_songlast,-48.60949555450047
da,-62.283592516119334
denmark_reiley,-49.98768560207905
particular_order,57.33120866535413
date_love,-57.15818674023609
mufc_misfit,-76.93262090517153
munwol,76.40469022718311
send_message,-62.15016872225886
garbage,-49.59166065061386
minutesxbiblebuild_pulseai,-82.475852188787
esf,49.75187436927709
professional_jury,58.60527731258911
toilet,-54.484405607237015
good_stuff,48.336310330286324
hatari,-54.263403193970696
hospitality,59.72775691772425
shortly,54.31916013964223
disgusting,-56.94760756572323
twice_contest,-56.86285912947047
foustanela,-42.654787448197126
ksifourni_date,59.82131470039021
commission,54.99140725389029
k_k,64.94612346324756
woman_triumph,-67.91266314378917
stock,-65.79468971056005
submarine,-67.64418776711554
mural,53.956295939433865
thank_god,-47.24278120935619
van,-71.22087987237687
absolutely_rob,-40.87006983505197
coach,-56.418125238962304
positivity,-68.14011618339893
infevision_infevision,59.35655000363223
polish_milkmaid,-64.73854862740158
compare_year,-48.32774681173381
jungkook,72.8221329568756
charisma,-62.62014585312694
november,-49.0700876562978
butter,-68.42644065800395
rid_jury,50.7523125444769
esp,-60.38949384833191
unexpected,-57.92901051170901
headline,-50.6005329450568
let_count,35.80727315661516
incredible_turn,-68.00465465539504
heaven,-50.40387610535229
competition_twice,48.71238328387218
surge,64.00126541509186
boyfriend,-58.454815174703626
rumour,-49.717952297151164
movement,56.48919506281208
handmade,-59.1471418137653
slogan,-55.879375401998495
mufctakeover_ksifourni,-82.68360988791012
factory,-54.521580258889024
statue,56.48743413849361
seventh,55.65632551886773
island,57.02492247467412
protest,64.89998813084114
brutal,-61.61098072894711
half_grand,-49.70334534305518
inclusive,57.84449047281047
running_order,-38.333515094018296
lordi,47.02447831944748
hometown,51.21067267766859
defo,-49.15988002617987
fitting,63.47494973316634
af,-59.91404792109917
live_streaming,-57.63212525065078
win_popular,-46.989216149733366
delightful,-60.41236169577167
mediocre_song,-57.39822159726138
patient,-63.3839223567872
anniversary_year,56.288570396274935
unitedbybathbomb,-53.63841453691229
emma,-56.150456244261804
flavour,-57.63108669534464
sweetheart,-43.475317572759046
entertaining,57.15594495212296
chez_gdb,-58.88131714681023
nouveau_poste,56.64750390521767
need_change,59.88200641947926
bin,-51.052585636767326
france_la,-59.081592085485234
ground,-51.02141154064432
noise,61.488062098309534
recommendation,59.80588073042796
yarg,68.73806784629733
loose,52.6415524077996
por,57.000273205065426
lena,-55.14680954021686
chain,-64.61113206525336
familiar,-60.21418037232669
rave,-48.60577644319342
cc,-47.73395612459782
europop,63.56658006317399
mostwatche,-56.62990231174403
critic,-60.89773501464703
wthie,-66.52372700564086
brave,-53.476130728088904
beige,-67.03208102148795
missuniversephilippine,-58.806721058990384
week_later,60.941124310628034
orange,-60.599273227530574
military,71.52052545672052
industry,-61.869677327077994
code_ltgt,-60.06320216698484
download_temu,-66.85313809774335
ed,-60.79064459830891
dubai,58.10573216519053
noakirel_unicorn,62.34411384669285
conclude,60.60938487028104
anonymous,60.383690156960135
pop_art,48.07941580774449
cold,-66.61490022166484
silver,68.7119717670632
paloma,57.69295694971694
gag,-44.714451005957834
exam,63.984139722524134
scale,56.98595464094871
writingcommunity,-57.81716551504854
royal_albert,-51.9281623835246
setup,61.48057152911744
complex,-67.98506549525153
aim,56.66053060428436
subscribe_youtube,-57.054961615533415
urge,61.86594248573218
growth,-65.81513510316708
gustaph_hat,-54.64689509550467
lithuanian,-55.601039392323415
video_finally,53.41458925437493
importance,-57.248251168300534
introduction,-48.852334019841
kemalkilicdaroglu,-60.166155975545124
lead_screen,57.827404537673395
elonmusk,60.11285679238557
super_excited,41.47903601102467
distract,-48.13479927416154
mini,66.57410840493223
wholeagain,54.04576313676815
maythethbewithyou_starwarsday,-70.01956775833645
italia,-56.20003618753875
fascinating,-53.66885929041707
qualify_grand,43.26593496759619
acknowledge,56.74975882336359
nest,-66.22897004634025
roof,-58.94229397808389
girlie,48.21585642255572
cousin,-55.85025459482258
moroccanoil,52.191664753782064
hiphop,-62.73442686866085
youtube_spotify,-59.834671841011385
azerbaijani,-49.97372652438839
runner,-53.48313347279933
horrible,56.90696896229011
livemusic,-54.17415186706705
